movie_id,title,revenue,vote_average,vote_count,watch_providers,genres,budget,runtime,original_language,adult,shooting_format,release_year,number_screens_release,overview,movie_script,script_writer,distributors,director,producers,main_cast
508442,Soul,121977511,8.11,10753,Disney Plus,"Animation, Family, Comedy, Fantasy",150000000,101,en,False,,2020,,"Joe Gardner is a middle school teacher with a love for jazz music. After a successful audition at the Half Note Club, he suddenly gets into an accident that separates his soul from his body and is transported to the You Seminar, a center in which souls develop and gain passions before being transported to a newborn child. Joe must enlist help from the other souls-in-training, like 22, a soul who has spent eons in the You Seminar, in order to get back to Earth.",,,"Walt Disney Pictures, Pixar",Pete Docter,Dana Murray,"Jamie Foxx, Tina Fey, Graham Norton"
587792,Palm Springs,1818417,7.338,3278,"Amazon Prime Video, Amazon Prime Video with Ads","Comedy, Romance, Science Fiction",5000000,90,en,False,,2020,,"When carefree Nyles and reluctant maid of honor Sarah have a chance encounter at a Palm Springs wedding, things get complicated when they find themselves unable to escape the venue, themselves, or each other.",,,"Limelight, The Lonely Island, Sun Entertainment Culture Los Angeles",Max Barbakow,"Andy Samberg, Jorma Taccone, Becky Sloviter, Dylan Sellers, Akiva Schaffer, Chris Parker","Andy Samberg, Cristin Milioti, J.K. Simmons"
577922,Tenet,365304105,7.181,10230,,"Action, Thriller, Science Fiction",205000000,150,en,False,,2020,,"Armed with only one word - Tenet - and fighting for the survival of the entire world, the Protagonist journeys through a twilight world of international espionage on a mission that will unfold in something beyond real time.",,,"Warner Bros. Pictures, Syncopy",Christopher Nolan,"Christopher Nolan, Emma Thomas, Luke Mendes","John David Washington, Robert Pattinson, Elizabeth Debicki"
524047,Greenland,52300000,7.132,4674,"Amazon Prime Video, Amazon Prime Video with Ads","Action, Adventure, Science Fiction, Thriller",34000000,120,en,False,,2020,,"John Garrity, his estranged wife and their young son embark on a perilous journey to find sanctuary as a planet-killing comet hurtles toward Earth. Amid terrifying accounts of cities getting levelled, the Garritys experience the best and worst in humanity. As the countdown to the global apocalypse approaches zero, their incredible trek culminates in a desperate and last-minute flight to a possible safe haven.",,,"STXfilms, Thunder Road, Anton, G-BASE, Riverstone Pictures, Truenorth Productions",Ric Roman Waugh,"Basil Iwanyk, Gerard Butler, Alan Siegel, Sebastien Raybaud","Gerard Butler, Morena Baccarin, David Denman"
522627,The Gentlemen,115171795,7.683,6058,"Amazon Prime Video, Amazon Prime Video with Ads","Comedy, Crime",22000000,113,en,False,,2020,,"American expat Mickey Pearson has built a highly profitable marijuana empire in London. When word gets out that he’s looking to cash out of the business forever it triggers plots, schemes, bribery and blackmail in an attempt to steal his domain out from under him.",,,"Miramax, Toff Guy Films, Coach Films, STXfilms",Guy Ritchie,"Matthew McConaughey, Guy Ritchie, Ivan Atkinson, Bill Block","Matthew McConaughey, Charlie Hunnam, Michelle Dockery"
38700,Bad Boys for Life,426505244,7.131,8410,"Sky Go, Now TV Cinema","Thriller, Action, Crime",90000000,124,en,False,,2020,,"Marcus and Mike are forced to confront new threats, career changes, and midlife crises as they join the newly created elite team AMMO of the Miami police department to take down the ruthless Armando Armas, the vicious leader of a Miami drug cartel.",,,"Columbia Pictures, 2.0 Entertainment, Don Simpson/Jerry Bruckheimer Films, Overbrook Entertainment","Adil El Arbi, Bilall Fallah","Jerry Bruckheimer, Doug Belgrad, Will Smith","Will Smith, Martin Lawrence, Vanessa Hudgens"
671903,The Sinners,0,4.7,19,,"Horror, Thriller",0,99,en,False,,2020,,"Seven girls start a cult where each of them must embody one of the seven deadly sins. They realize there's more to their religious town after they go missing, one by one.",,,"Globetrotter Pictures, Neon Cinema Films",Courtney Paige,"Rylan Oleksyn, Courtney Paige, Steve Richmond, Alan MacFarlane, Siena Oberman, Stirling Bancroft, Suzann Toni Petrongolo, Elysia Rotaru, Hanna Griffiths","Kaitlyn Bernard, Brenna Llewellyn, Brenna Coates"
613504,After We Collided,47990414,7.171,5373,"Amazon Prime Video, Amazon Prime Video with Ads","Romance, Drama",14000000,105,en,False,,2020,,Tessa finds herself struggling with her complicated relationship with Hardin; she faces a dilemma that could change their lives forever.,,,"Voltage Pictures, Offspring Entertainment, Frayed Pages Entertainment, Wattpad",Roger Kumble,"Michael Wexler, Aron Levitz, Jennifer Gibgot, Mark Canton, Courtney Solomon, Brian Pitt, Anna Todd, Nicolas Chartier","Josephine Langford, Hero Fiennes Tiffin, Dylan Sprouse"
547016,The Old Guard,0,7.129,4289,"Netflix, Netflix Standard with Ads","Action, Fantasy",70000000,125,en,False,,2020,,Four undying warriors who've secretly protected humanity for centuries become targeted for their mysterious powers just as they discover a new immortal.,,,"Skydance Media, Denver & Delilah Productions, Marc Evans Productions",Gina Prince-Bythewood,"David Ellison, Dana Goldberg, Don Granger, Charlize Theron, Beth Kono, A.J. Dix, Marc Evans","Charlize Theron, KiKi Layne, Veronica Ngo"
590223,Love and Monsters,1122066,7.297,4138,"Netflix, Netflix Standard with Ads","Comedy, Action, Adventure, Fantasy, Science Fiction",30000000,109,en,False,,2020,,"Seven years since the Monsterpocalypse began, Joel Dawson has been living underground in order to survive. But after reconnecting over radio with his high school girlfriend Aimee, Joel decides to venture out to reunite with her, despite all the dangerous monsters that stand in his way.",,,21 Laps Entertainment,Michael Matthews,"Shawn Levy, Dan Cohen","Dylan O'Brien, Jessica Henwick, Michael Rooker"
567608,Last Moment of Clarity,0,5.199,141,,"Drama, Mystery, Thriller",0,90,en,False,,2020,,"After his girlfriend Georgia is murdered by European mobsters, Sam flees to Paris to hide out. Years later, he sees a woman in a Hollywood film who he's certain is Georgia. In L.A. to investigate, he encounters Kat who impulsively decides to help him on his quest. But when Sam meets the mystery actress face to face his life spins out of control.",,,Metalwork Pictures,"James Krisel, Colin Krisel","Stephen Israel, Andrew Levitas","Zach Avery, Samara Weaving, Carly Chaikin"
516486,Greyhound,0,7.405,3040,"Apple TV+, Apple TV Plus Amazon Channel","War, Action, Drama",50300000,92,en,False,,2020,,"A first-time captain leads a convoy of allied ships carrying thousands of soldiers across the treacherous waters of the ""Black Pit"" to the front lines of WWII. With no air cover protection for 5 days, the captain and his convoy must battle the surrounding enemy Nazi U-boats in order to give the allies a chance to win the war.",,,"Playtone, Bron Studios, FilmNation Entertainment, Sycamore Pictures, Zhengfu Pictures, Sony Pictures, Stage 6 Films",Aaron Schneider,Gary Goetzman,"Tom Hanks, Stephen Graham, Rob Morgan"
514847,The Hunt,10550350,6.631,3342,"Netflix, Netflix Standard with Ads","Action, Thriller, Horror",14000000,90,en,False,,2020,,"Twelve strangers wake up in a clearing. They don't know where they are—or how they got there. In the shadow of a dark internet conspiracy theory, ruthless elitists gather at a remote location to hunt humans for sport. But their master plan is about to be derailed when one of the hunted turns the tables on her pursuers.",,,"Blumhouse Productions, dentsu, White Rabbit Productions, Universal Pictures",Craig Zobel,"Jason Blum, Damon Lindelof","Betty Gilpin, Hilary Swank, Ethan Suplee"
615677,We Can Be Heroes,0,5.999,781,"Netflix, Netflix Standard with Ads","Family, Action, Fantasy, Comedy",0,97,en,False,,2020,,"When alien invaders capture Earth's superheroes, their kids must learn to work together to save their parents - and the planet.",,,"Troublemaker Studios, Quick Draw Productions, Double R Productions",Robert Rodriguez,"Racer Rodriguez, Robert Rodriguez","YaYa Gosselin, Lyon Daniels, Andy Walken"
370172,No Time to Die,774153024,7.366,6508,,"Action, Thriller, Adventure",250000000,163,en,False,,2021,,"Bond has left active service and is enjoying a tranquil life in Jamaica. His peace is short-lived when his old friend Felix Leiter from the CIA turns up asking for help. The mission to rescue a kidnapped scientist turns out to be far more treacherous than expected, leading Bond onto the trail of a mysterious villain armed with dangerous new technology.",,,"EON Productions, Metro-Goldwyn-Mayer",Cary Joji Fukunaga,"Barbara Broccoli, Michael G. Wilson","Daniel Craig, Léa Seydoux, Rami Malek"
497698,Black Widow,379751131,7.208,10522,Disney Plus,"Action, Adventure, Science Fiction",200000000,134,en,False,,2021,,"Natasha Romanoff, also known as Black Widow, confronts the darker parts of her ledger when a dangerous conspiracy with ties to her past arises. Pursued by a force that will stop at nothing to bring her down, Natasha must deal with her history as a spy and the broken relationships left in her wake long before she became an Avenger.",,,Marvel Studios,Cate Shortland,Kevin Feige,"Scarlett Johansson, Florence Pugh, Rachel Weisz"
476669,The King's Man,125897478,6.747,4680,Disney Plus,"Action, Adventure, Thriller",100000000,131,en,False,,2021,,"As a collection of history's worst tyrants and criminal masterminds gather to plot a war to wipe out millions, one man must race against time to stop them.",,,"Marv, Cloudy Productions, 20th Century Studios",Matthew Vaughn,"Matthew Vaughn, David Reid, Adam Bohling","Ralph Fiennes, Gemma Arterton, Rhys Ifans"
460458,Resident Evil: Welcome to Raccoon City,41914915,6.0,2512,"Amazon Prime Video, Amazon Prime Video with Ads","Action, Horror, Science Fiction",25000000,107,en,False,,2021,,"Once the booming home of pharmaceutical giant Umbrella Corporation, Raccoon City is now a dying Midwestern town. The company’s exodus left the city a wasteland…with great evil brewing below the surface. When that evil is unleashed, the townspeople are forever…changed…and a small group of survivors must work together to uncover the truth behind Umbrella and make it through the night.",,,"Constantin Film, Davis Films, Screen Gems",Johannes Roberts,"Robert Kulzer, Hartley Gorenstein, James Harris","Kaya Scodelario, Hannah John-Kamen, Robbie Amell"
482321,Ron's Gone Wrong,60692022,7.897,1900,Disney Plus,"Animation, Science Fiction, Family, Comedy",0,107,en,False,,2021,,"In a world where walking, talking, digitally connected bots have become children's best friends, an 11-year-old finds that his robot buddy doesn't quite work the same as the others do.",,,"Locksmith Animation, TSG Entertainment, DNEG","Sarah Smith, Jean-Philippe Vine","Lara Breay, Julie Lockhart","Zach Galifianakis, Jack Dylan Grazer, Ed Helms"
436969,The Suicide Squad,168717425,7.488,8880,,"Action, Comedy, Adventure",185000000,132,en,False,,2021,,"Supervillains Harley Quinn, Bloodsport, Peacemaker and a collection of nutty cons at Belle Reve prison join the super-secret, super-shady Task Force X as they are dropped off at the remote, enemy-infused island of Corto Maltese.",,,"DC Films, Atlas Entertainment, The Safran Company, Warner Bros. Pictures",James Gunn,"Charles Roven, Peter Safran","Margot Robbie, Idris Elba, John Cena"
634649,Spider-Man: No Way Home,1921847111,7.945,20736,"Amazon Prime Video, Amazon Prime Video with Ads","Action, Adventure, Science Fiction",200000000,148,en,False,,2021,,"Peter Parker is unmasked and no longer able to separate his normal life from the high-stakes of being a super-hero. When he asks for help from Doctor Strange the stakes become even more dangerous, forcing him to discover what it truly means to be Spider-Man.",,,"Marvel Studios, Pascal Pictures, Columbia Pictures",Jon Watts,"Kevin Feige, Amy Pascal","Tom Holland, Zendaya, Benedict Cumberbatch"
438631,Dune,407573628,7.782,13509,,"Science Fiction, Adventure",165000000,155,en,False,,2021,,"Paul Atreides, a brilliant and gifted young man born into a great destiny beyond his understanding, must travel to the most dangerous planet in the universe to ensure the future of his family and his people. As malevolent forces explode into conflict over the planet's exclusive supply of the most precious resource in existence-a commodity capable of unlocking humanity's greatest potential-only those who can conquer their fear will survive.",,,Legendary Pictures,Denis Villeneuve,"Mary Parent, Cale Boyter, Denis Villeneuve, Joseph M. Caracciolo Jr.","Timothée Chalamet, Rebecca Ferguson, Oscar Isaac"
423108,The Conjuring: The Devil Made Me Do It,206431050,7.408,6043,,"Horror, Mystery, Thriller",39000000,111,en,False,,2021,,"Paranormal investigators Ed and Lorraine Warren encounter what would become one of the most sensational cases from their files. The fight for the soul of a young boy takes them beyond anything they'd ever seen before, to mark the first time in U.S. history that a murder suspect would claim demonic possession as a defense.",,,"New Line Cinema, The Safran Company, Atomic Monster",Michael Chaves,"James Wan, Peter Safran","Patrick Wilson, Vera Farmiga, Ruairí O'Connor"
566525,Shang-Chi and the Legend of the Ten Rings,432243292,7.5,9707,Disney Plus,"Action, Adventure, Fantasy",150000000,132,en,False,,2021,,Shang-Chi must confront the past he thought he left behind when he is drawn into the web of the mysterious Ten Rings organization.,,,Marvel Studios,Destin Daniel Cretton,"Jonathan Schwartz, Kevin Feige","Simu Liu, Tony Leung, Awkwafina"
425909,Ghostbusters: Afterlife,204334455,7.346,4798,,"Fantasy, Comedy, Adventure, Science Fiction",75000000,124,en,False,,2021,,"When single mom Callie and her two kids Trevor and Phoebe arrive in a small Oklahoma town, they begin to discover their connection to the original Ghostbusters and the secret legacy their grandfather left behind.",,,"Columbia Pictures, Bron Studios, The Montecito Picture Company, Ghost Corps",Jason Reitman,"Patrice Avery, Ivan Reitman","Mckenna Grace, Finn Wolfhard, Carrie Coon"
637649,Wrath of Man,103966489,7.615,5565,,"Action, Crime, Thriller",40000000,118,en,False,,2021,,"A cold and mysterious new security guard for a Los Angeles cash truck company surprises his co-workers when he unleashes precision skills during a heist. The crew is left wondering who he is and where he came from. Soon, the marksman's ultimate motive becomes clear as he takes dramatic and irrevocable steps to settle a score.",,,"Miramax, Toff Guy Films, Flic Films",Guy Ritchie,"Guy Ritchie, Bill Block, Ivan Atkinson","Jason Statham, Holt McCallany, Josh Hartnett"
568124,Encanto,261289554,7.593,9707,Disney Plus,"Animation, Comedy, Family, Fantasy",135000000,102,en,False,,2021,,"The tale of an extraordinary family, the Madrigals, who live hidden in the mountains of Colombia, in a magical house, in a vibrant town, in a wondrous, charmed place called an Encanto. The magic of the Encanto has blessed every child in the family—every child except one, Mirabel. But when she discovers that the magic surrounding the Encanto is in danger, Mirabel decides that she, the only ordinary Madrigal, might just be her exceptional family's last hope.",,,"Walt Disney Animation Studios, Walt Disney Pictures","Byron Howard, Jared Bush","Clark Spencer, Yvett Merino Flores","Stephanie Beatriz, María Cecilia Botero, John Leguizamo"
588228,The Tomorrow War,14400000,7.511,3671,"Amazon Prime Video, Amazon Prime Video with Ads","Action, Science Fiction, Adventure",200000000,138,en,False,,2021,,"The world is stunned when a group of time travelers arrive from the year 2051 to deliver an urgent message: Thirty years in the future, mankind is losing a global war against a deadly alien species. The only hope for survival is for soldiers and civilians from the present to be transported to the future and join the fight. Among those recruited is high school teacher and family man Dan Forester. Determined to save the world for his young daughter, Dan teams up with a brilliant scientist and his estranged father in a desperate quest to rewrite the fate of the planet.",,,"Skydance Media, Phantom Four, Lit Entertainment Group",Chris McKay,"David Ellison, David S. Goyer, Don Granger, Dana Goldberg, Jules Daly, Adam Kolbrenner","Chris Pratt, Yvonne Strahovski, J.K. Simmons"
812455,Victoria,0,7.0,1,,Action,0,20,en,False,,2021,,"Victoria is a woman betrayed, now on a mission for revenge and destroying anything that gets in her way.",,,"JCB Productions, L7 Pictures",Juan C. Bofill,"Stella Maris Ortiz, Joey De Santino, Peter Ebanks","Shayna Bofill, Andrei Kopilov, Antoni Corone"
508943,Luca,51074773,7.805,8517,Disney Plus,"Animation, Comedy, Fantasy, Adventure, Family",200000000,95,en,False,,2021,,Luca and his best friend Alberto experience an unforgettable summer on the Italian Riviera. But all the fun is threatened by a deeply-held secret: they are sea monsters from another world just below the water’s surface.,,,"Pixar, Walt Disney Pictures",Enrico Casarosa,Andrea Warren,"Jacob Tremblay, Jack Dylan Grazer, Emma Berman"
438695,Sing 2,408402685,7.85,4514,,"Animation, Family, Music, Comedy",85000000,109,en,False,,2021,,"Buster and his new cast now have their sights set on debuting a new show at the Crystal Tower Theater in glamorous Redshore City. But with no connections, he and his singers must sneak into the Crystal Entertainment offices, run by the ruthless wolf mogul Jimmy Crystal, where the gang pitches the ridiculous idea of casting the lion rock legend Clay Calloway in their show. Buster must embark on a quest to find the now-isolated Clay and persuade him to return to the stage.",,,"Universal Pictures, Illumination",Garth Jennings,"Janet Healy, Chris Meledandri","Matthew McConaughey, Reese Witherspoon, Scarlett Johansson"
337404,Cruella,233503234,7.994,9558,Disney Plus,"Comedy, Crime, Adventure",200000000,134,en,False,,2021,,"In 1970s London amidst the punk rock revolution, a young grifter named Estella is determined to make a name for herself with her designs. She befriends a pair of young thieves who appreciate her appetite for mischief, and together they are able to build a life for themselves on the London streets. One day, Estella’s flair for fashion catches the eye of the Baroness von Hellman, a fashion legend who is devastatingly chic and terrifyingly haute. But their relationship sets in motion a course of events and revelations that will cause Estella to embrace her wicked side and become the raucous, fashionable and revenge-bent Cruella.",,,"Walt Disney Pictures, Gunn Films, Marc Platt Productions",Craig Gillespie,"Kristin Burr, Andrew Gunn, Glenn Close, Marc Platt, Jared LeBoff","Emma Stone, Emma Thompson, Joel Fry"
791373,Zack Snyder's Justice League,0,8.1,10219,,"Action, Adventure, Fantasy",70000000,242,en,False,,2021,,"Determined to ensure Superman's ultimate sacrifice was not in vain, Bruce Wayne aligns forces with Diana Prince with plans to recruit a team of metahumans to protect the world from an approaching threat of catastrophic proportions.",,,"Warner Bros. Pictures, The Stone Quarry, Atlas Entertainment, Access Entertainment, Dune Entertainment, DC Films",Zack Snyder,"Charles Roven, Deborah Snyder","Ben Affleck, Henry Cavill, Gal Gadot"
524434,Eternals,402064899,6.82,8537,Disney Plus,"Science Fiction, Action, Adventure",200000000,156,en,False,,2021,,"The Eternals are a team of ancient aliens who have been living on Earth in secret for thousands of years. When an unexpected tragedy forces them out of the shadows, they are forced to reunite against mankind’s most ancient enemy, the Deviants.",,,Marvel Studios,Chloé Zhao,"Nate Moore, Kevin Feige","Gemma Chan, Richard Madden, Angelina Jolie"
453395,Doctor Strange in the Multiverse of Madness,955775804,7.261,9514,Disney Plus,"Fantasy, Action, Adventure",200000000,126,en,False,,2022,,"Doctor Strange, with the help of mystical allies both old and new, traverses the mind-bending and dangerous alternate realities of the Multiverse to confront a mysterious new adversary.",,,"Marvel Studios, Kevin Feige Productions",Sam Raimi,Kevin Feige,"Benedict Cumberbatch, Xochitl Gomez, Elizabeth Olsen"
1010818,Groot's First Steps,0,6.981,350,,"Animation, Family, Comedy, Science Fiction",0,6,en,False,,2022,,"Following the events of “Guardians of the Galaxy Vol. 1,” Baby Groot is finally ready to try taking his first steps out of his pot—only to learn you have to walk before you can run.",,,"Luma Pictures, Marvel Studios",Kirsten Lepore,Carrie Wassenaar,"Vin Diesel, Fred Tatasciore"
338947,Hellraiser,0,6.2,872,,"Horror, Mystery",14000000,121,en,False,,2022,,"A young woman struggling with addiction comes into possession of an ancient puzzle box, unaware that its purpose is to summon the Cenobites, a group of sadistic supernatural beings from another dimension.",,,"Phantom Four, Spyglass Media Group",David Bruckner,"Clive Barker, Marc Toberoff, Keith Levine, David S. Goyer","Odessa A'zion, Jamie Clayton, Adam Faison"
361743,Top Gun: Maverick,1488732821,8.178,9817,,"Action, Drama",170000000,131,en,False,,2022,,"After more than thirty years of service as one of the Navy’s top aviators, and dodging the advancement in rank that would ground him, Pete “Maverick” Mitchell finds himself training a detachment of TOP GUN graduates for a specialized mission the likes of which no living pilot has ever seen.",,,"Skydance Media, Don Simpson/Jerry Bruckheimer Films, Paramount Pictures",Joseph Kosinski,"Christopher McQuarrie, Tom Cruise, David Ellison, Jerry Bruckheimer","Tom Cruise, Val Kilmer, Miles Teller"
301502,Blonde,0,5.95,1399,"Netflix, Netflix Standard with Ads",Drama,22000000,167,en,False,,2022,,"From her volatile childhood as Norma Jeane, through her rise to stardom and romantic entanglements, this reimagined fictional portrait of Hollywood legend Marilyn Monroe blurs the lines of fact and fiction to explore the widening split between her public and private selves.",,,Plan B Entertainment,Andrew Dominik,"Tracey Landon, Brad Pitt, Scott Robertson, Dede Gardner, Jeremy Kleiner","Ana de Armas, Adrien Brody, Bobby Cannavale"
414906,The Batman,772319315,7.7,10882,"Netflix, Netflix Standard with Ads","Crime, Mystery, Thriller",185000000,177,en,False,,2022,,"In his second year of fighting crime, Batman uncovers corruption in Gotham City that connects to his own family while facing a serial killer known as the Riddler.",,,"6th & Idaho Motion Picture Company, Dylan Clark Productions, DC Films, Warner Bros. Pictures",Matt Reeves,"Matt Reeves, Dylan Clark","Robert Pattinson, Zoë Kravitz, Jeffrey Wright"
315162,Puss in Boots: The Last Wish,484700000,8.215,8172,"Netflix, Netflix Standard with Ads","Animation, Adventure, Fantasy, Comedy, Family",90000000,103,en,False,,2022,,"Puss in Boots discovers that his passion for adventure has taken its toll: He has burned through eight of his nine lives, leaving him with only one life left. Puss sets out on an epic journey to find the mythical Last Wish and restore his nine lives.",,,DreamWorks Animation,Joel Crawford,Mark Swift,"Antonio Banderas, Salma Hayek Pinault, Harvey Guillén"
1040159,My Massive Cock,0,5.1,7,,Documentary,0,47,en,False,,2022,,"An extra-large penis is an object of desire for many. But for some men, extra-large seriously complicates their lives and relationships, and penis reduction surgery seems the only answer.",,,"Channel 4 Television, Out of the Blue Productions",Mike Nicholls,Mike Nicholls,"Matt Barr, Julia Davis"
682507,Where the Crawdads Sing,144353965,7.564,1953,,"Drama, Mystery, Romance",24000000,126,en,False,,2022,,"Abandoned by her family, Kya raises herself all alone in the marshes outside of her small town. When her former boyfriend is found dead, Kya is instantly branded by the local townspeople and law enforcement as the prime suspect for his murder.",,,"3000 Pictures, Hello Sunshine, HarperCollins Publishers",Olivia Newman,"Aislinn Dunster, Lauren Neustadter, Reese Witherspoon","Daisy Edgar-Jones, Taylor John Smith, Harris Dickinson"
675353,Sonic the Hedgehog 2,405421518,7.465,5485,,"Action, Adventure, Family, Comedy",110000000,123,en,False,,2022,,"After settling in Green Hills, Sonic is eager to prove he has what it takes to be a true hero. His test comes when Dr. Robotnik returns, this time with a new partner, Knuckles, in search for an emerald that has the power to destroy civilizations. Sonic teams up with his own sidekick, Tails, and together they embark on a globe-trotting journey to find the emerald before it falls into the wrong hands.",,,"Original Film, Blur Studio, Marza Animation Planet, Paramount Pictures, SEGA, SEGA of America",Jeff Fowler,"Hitoshi Okuno, Toru Nakahara, Neal H. Moritz, Toby Ascher","Ben Schwartz, James Marsden, Tika Sumpter"
76600,Avatar: The Way of Water,2320250281,7.611,12537,Disney Plus,"Science Fiction, Adventure, Action",460000000,192,en,False,,2022,,"Set more than a decade after the events of the first film, learn the story of the Sully family (Jake, Neytiri, and their kids), the trouble that follows them, the lengths they go to keep each other safe, the battles they fight to stay alive, and the tragedies they endure.",,,"20th Century Studios, Lightstorm Entertainment",James Cameron,"Jon Landau, James Cameron","Sam Worthington, Zoe Saldaña, Sigourney Weaver"
766507,Prey,0,7.693,6998,"Disney Plus, Channel 4 Plus","Thriller, Action, Science Fiction",65000000,100,en,False,,2022,,"When danger threatens her camp, the fierce and highly skilled Comanche warrior Naru sets out to protect her people. But the prey she stalks turns out to be a highly evolved alien predator with a technically advanced arsenal.",,,"20th Century Studios, Davis Entertainment, Lawrence Gordon Productions",Dan Trachtenberg,"Jhane Myers, Marty P. Ewing, John Davis","Amber Midthunder, Dakota Beavers, Michelle Thrush"
505642,Black Panther: Wakanda Forever,859102154,7.063,6809,Disney Plus,"Action, Adventure, Science Fiction",250000000,162,en,False,,2022,,"Queen Ramonda, Shuri, M’Baku, Okoye and the Dora Milaje fight to protect their nation from intervening world powers in the wake of King T’Challa’s death.  As the Wakandans strive to embrace their next chapter, the heroes must band together with the help of War Dog Nakia and Everett Ross and forge a new path for the kingdom of Wakanda.",,,Marvel Studios,Ryan Coogler,"Nate Moore, Kevin Feige","Letitia Wright, Tenoch Huerta Mejía, Lupita Nyong'o"
1024864,Showdown in Yesteryear,0,6.9,5,,"Fantasy, Western",0,121,en,False,,2022,,"An aspiring cowboy encounters a mysterious door on a ranch. Upon opening it and stumbling through, he’s suddenly thrust back into time -- 160 years back in the old west -- where outlaws rule and life is dangerous…",,,Ass Backwards Films,Aaron Bratcher,"Jeff Grennell, Tim O'Hearn","Vernon Wells, Debra Lamb, Jeff Grennell"
507086,Jurassic World Dominion,1001978080,6.663,6357,,"Adventure, Action, Science Fiction",465400000,147,en,False,,2022,,"Four years after Isla Nublar was destroyed, dinosaurs now live—and hunt—alongside humans all over the world. This fragile balance will reshape the future and determine, once and for all, whether human beings are to remain the apex predators on a planet they now share with history's most fearsome creatures.",,,"Amblin Entertainment, Universal Pictures",Colin Trevorrow,"Frank Marshall, Patrick Crowley","Chris Pratt, Bryce Dallas Howard, Laura Dern"
985939,Fall,17363261,7.144,4115,,Thriller,3000000,107,en,False,,2022,,"For best friends Becky and Hunter, life is all about conquering fears and pushing limits. But after they climb 2,000 feet to the top of a remote, abandoned radio tower, they find themselves stranded with no way down. Now Becky and Hunter’s expert climbing skills will be put to the ultimate test as they desperately fight to survive the elements, a lack of supplies, and vertigo-inducing heights",,,"Tea Shop Productions, BuzzFeed Studios, Capstone Pictures, Lionsgate",Scott Mann,"Christian Mercuri, Scott Mann, David Haring, James Harris, Mark Lane","Grace Caroline Currey, Virginia Gardner, Jeffrey Dean Morgan"
545611,Everything Everywhere All at Once,139200000,7.758,7015,,"Action, Adventure, Science Fiction",25000000,140,en,False,,2022,,"An aging Chinese immigrant is swept up in an insane adventure, where she alone can save what's important to her by connecting with the lives she could have led in other universes.",,,"IAC Films, AGBO, Ley Line Entertainment, Year of the Rat","Daniel Scheinert, Daniel Kwan","Mike Larocca, Daniel Scheinert, Tim Headington, Daniel Kwan, Virginie Besson-Silla, Jonathan Wang, Anthony Russo, Joe Russo","Michelle Yeoh, Stephanie Hsu, Ke Huy Quan"
436270,Black Adam,393452111,6.865,6541,"Netflix, Netflix Standard with Ads","Action, Adventure, Science Fiction",200000000,125,en,False,,2022,,"Nearly 5,000 years after he was bestowed with the almighty powers of the Egyptian gods—and imprisoned just as quickly—Black Adam is freed from his earthly tomb, ready to unleash his unique form of justice on the modern world.",,,"New Line Cinema, Flynn Picture Company, DC Films, Seven Bucks Productions, Warner Bros. Pictures",Jaume Collet-Serra,"Hiram Garcia, Beau Flynn, Dany Garcia, Dwayne Johnson","Dwayne Johnson, Aldis Hodge, Noah Centineo"
615777,Babylon,65267446,7.379,3350,"Netflix, Netflix Standard with Ads, Paramount Plus Apple TV Channel ","Drama, Comedy",78000000,189,en,False,,2022,,"A tale of outsized ambition and outrageous excess, tracing the rise and fall of multiple characters in an era of unbridled decadence and depravity during Hollywood's transition from silent films to sound films in the late 1920s.",,,"Paramount Pictures, Marc Platt Productions, C2 Motion Picture Group, Organism Pictures, Wild Chickens Productions",Damien Chazelle,"Marc Platt, Olivia Hamilton, Matthew Plouffe","Diego Calva, Margot Robbie, Brad Pitt"
718930,Bullet Train,239300000,7.44,6634,Channel 4 Plus,"Action, Comedy, Thriller",90000000,126,en,False,,2022,,"Unlucky assassin Ladybug is determined to do his job peacefully after one too many gigs gone off the rails. Fate, however, may have other plans, as Ladybug's latest mission puts him on a collision course with lethal adversaries from around the globe—all with connected, yet conflicting, objectives—on the world's fastest train.",,,"87North Productions, Columbia Pictures",David Leitch,"Kelly McCormick, Antoine Fuqua, David Leitch","Brad Pitt, Joey King, Aaron Taylor-Johnson"
1092899,The Siege,0,5.378,49,"Amazon Prime Video, Amazon Prime Video with Ads","Action, Thriller",0,97,en,False,,2023,,"International assassin Walker is compromised during a mission and sent to a reassignment center for a new identity. During his stay at the facility, a ruthless assault team storms the compound searching for someone their boss has lost. Walker begrudgingly falls in with skilled hitwoman Elda and her mysterious ward Juliet in order to survive the night.",,,MSR Media SKN,Brad Watson,Alan Latham,"Daniel Stisen, Lauren Okadigbo, Yennis Cheung"
872585,Oppenheimer,952000000,8.061,10208,"Sky Go, Now TV Cinema","Drama, History",100000000,181,en,False,,2023,,The story of J. Robert Oppenheimer's role in the development of the atomic bomb during World War II.,,,"Syncopy, Universal Pictures, Atlas Entertainment, Breakheart Films, Peters Creek Entertainment",Christopher Nolan,"Christopher Nolan, Emma Thomas, Charles Roven","Cillian Murphy, Emily Blunt, Matt Damon"
